Date,Open,High,Low,Close,Adj Close,Volume
2019-07-23,244.067001,244.067001,244.067001,244.067001,244.008484,0
2019-07-24,241.735001,241.735001,241.735001,241.735001,241.677048,0
2019-07-25,242.811996,242.811996,242.811996,242.811996,242.753784,0
2019-07-26,243.550003,243.550003,243.550003,243.550003,243.491623,0
2019-07-29,247.470993,247.470993,247.470993,247.470993,247.411667,0
2019-07-30,248.828003,248.828003,248.828003,248.828003,248.768356,0
2019-07-31,245.552002,245.552002,245.552002,245.552002,245.493134,0
2019-08-01,244.742004,244.742004,244.742004,244.742004,244.683334,0
2019-08-02,241.190994,241.190994,241.190994,241.190994,241.133179,0
2019-08-05,233.949997,233.949997,233.949997,233.949997,233.893906,0
2019-08-06,233.731995,233.731995,233.731995,233.731995,233.675964,0
2019-08-07,235.145004,235.145004,235.145004,235.145004,235.088638,0
2019-08-08,234.270004,234.270004,234.270004,234.270004,234.213837,0
2019-08-09,237.843994,237.843994,237.843994,237.843994,237.786972,0
2019-08-12,234.781998,234.781998,234.781998,234.781998,234.725708,0
2019-08-13,233.947998,233.947998,233.947998,233.947998,233.891907,0
2019-08-14,233.251007,233.251007,233.251007,233.251007,233.195084,0
2019-08-15,229.811005,229.811005,229.811005,229.811005,229.755905,0
2019-08-16,232.048996,232.048996,232.048996,232.048996,231.993362,0
2019-08-19,234.738007,234.738007,234.738007,234.738007,234.681732,0
2019-08-20,235.462997,235.462997,235.462997,235.462997,235.406555,0
2019-08-21,235.126007,235.126007,235.126007,235.126007,235.069641,0
2019-08-22,233.843002,233.843002,233.843002,233.843002,233.786942,0
2019-08-23,235.397995,235.397995,235.397995,235.397995,235.341568,0
2019-08-27,231.128998,231.128998,231.128998,231.128998,231.073593,0
2019-08-28,231.677002,231.677002,231.677002,231.677002,231.621460,0
2019-08-29,234.817001,234.817001,234.817001,234.817001,234.760712,0
2019-08-30,236.028000,236.028000,236.028000,236.028000,235.971420,0
2019-09-02,238.274994,238.274994,238.274994,238.274994,238.217865,0
2019-09-03,236.815002,236.815002,236.815002,236.815002,236.758224,0
2019-09-04,237.882996,237.882996,237.882996,237.882996,237.825974,0
2019-09-05,237.550003,237.550003,237.550003,237.550003,237.493057,0
2019-09-06,237.494995,237.494995,237.494995,237.494995,237.438065,0
2019-09-09,236.483994,236.483994,236.483994,236.483994,236.427307,0
2019-09-10,235.897995,235.897995,235.897995,235.897995,235.841446,0
2019-09-11,239.899994,239.899994,239.899994,239.899994,239.842484,0
2019-09-12,239.878006,239.878006,239.878006,239.878006,239.820496,0
2019-09-13,240.141998,240.141998,240.141998,240.141998,240.084427,0
2019-09-16,240.263000,240.263000,240.263000,240.263000,240.205399,0
2019-09-17,239.764008,239.764008,239.764008,239.764008,239.706528,0
2019-09-18,239.417007,239.417007,239.417007,239.417007,239.359619,0
2019-09-19,240.311996,240.311996,240.311996,240.311996,240.254379,0
2019-09-20,240.945999,240.945999,240.945999,240.945999,240.888245,0
2019-09-23,239.147003,239.147003,239.147003,239.147003,239.089676,0
2019-09-24,239.089996,239.089996,239.089996,239.089996,239.032684,0
2019-09-25,236.253998,236.253998,236.253998,236.253998,236.197357,0
2019-09-26,240.828995,240.828995,240.828995,240.828995,240.771255,0
2019-09-27,242.998001,242.998001,242.998001,242.998001,242.939743,0
2019-09-30,242.151993,242.151993,242.151993,242.151993,242.093948,0
2019-10-01,241.074005,241.074005,241.074005,241.074005,241.016220,0
2019-10-02,236.876007,236.876007,236.876007,236.876007,236.819214,0
2019-10-03,232.919006,232.919006,232.919006,232.919006,232.863174,0
2019-10-04,233.587006,233.587006,233.587006,233.587006,233.531006,0
2019-10-07,236.229996,236.229996,236.229996,236.229996,236.173370,0
2019-10-08,235.063004,235.063004,235.063004,235.063004,235.006653,0
2019-10-09,236.052002,236.052002,236.052002,236.052002,235.995407,0
2019-10-10,234.507996,234.507996,234.507996,234.507996,234.451782,0
2019-10-11,236.539001,236.539001,236.539001,236.539001,236.482300,0
2019-10-14,236.167007,236.167007,236.167007,236.167007,236.110397,0
2019-10-15,235.608002,235.608002,235.608002,235.608002,235.551514,0
2019-10-16,235.929993,235.929993,235.929993,235.929993,235.873428,0
2019-10-17,237.248001,237.248001,237.248001,237.248001,237.191132,0
2019-10-18,235.604996,235.604996,235.604996,235.604996,235.548508,0
2019-10-21,234.548996,234.548996,234.548996,234.548996,234.492767,0
2019-10-22,235.535995,235.535995,235.535995,235.535995,235.479538,0
2019-10-23,236.589005,236.589005,236.589005,236.589005,236.532288,0
2019-10-24,240.291000,240.291000,240.291000,240.291000,240.233398,0
2019-10-25,239.072998,239.072998,239.072998,239.072998,239.015686,0
2019-10-28,239.791000,239.791000,239.791000,239.791000,239.733521,0
2019-10-29,238.593002,238.593002,238.593002,238.593002,238.535797,0
2019-10-30,239.557007,239.557007,239.557007,239.557007,239.499573,0
2019-10-31,237.876999,237.876999,237.876999,237.876999,237.819977,0
2019-11-01,238.231995,238.231995,238.231995,238.231995,238.174881,0
2019-11-04,241.653000,241.653000,241.653000,241.653000,241.595062,0
2019-11-05,242.016006,242.016006,242.016006,242.016006,241.957993,0
2019-11-06,241.981003,241.981003,241.981003,241.981003,241.922989,0
2019-11-07,243.182999,243.182999,243.182999,243.182999,243.124695,0
2019-11-08,242.328003,242.328003,242.328003,242.328003,242.269913,0
2019-11-11,238.740005,238.740005,238.740005,238.740005,238.682770,0
2019-11-12,241.182007,241.182007,241.182007,241.182007,241.124191,0
2019-11-13,240.404999,240.404999,240.404999,240.404999,240.347366,0
2019-11-14,242.473007,242.473007,242.473007,242.473007,242.414886,0
2019-11-15,238.164001,238.164001,238.164001,238.164001,238.106903,0
2019-11-18,240.916000,240.916000,240.916000,240.916000,240.916000,0
2019-11-19,243.145004,243.145004,243.145004,243.145004,243.145004,0
2019-11-20,237.761993,237.761993,237.761993,237.761993,237.761993,0
2019-11-21,238.479996,238.479996,238.479996,238.479996,238.479996,0
2019-11-22,240.552002,240.552002,240.552002,240.552002,240.552002,0
2019-11-25,243.113998,243.113998,243.113998,243.113998,243.113998,0
2019-11-26,243.393997,243.393997,243.393997,243.393997,243.393997,0
2019-11-27,244.035004,244.035004,244.035004,244.035004,244.035004,0
2019-11-28,243.865005,243.865005,243.865005,243.865005,243.865005,0
2019-11-29,243.595001,243.595001,243.595001,243.595001,243.595001,0
2019-12-02,241.929993,241.929993,241.929993,241.929993,241.929993,0
2019-12-03,237.617004,237.617004,237.617004,237.617004,237.617004,0
2019-12-04,237.455002,237.455002,237.455002,237.455002,237.455002,0
2019-12-05,237.740997,237.740997,237.740997,237.740997,237.740997,0
2019-12-06,237.182007,237.182007,237.182007,237.182007,237.182007,0
2019-12-09,237.764999,237.764999,237.764999,237.764999,237.764999,0
2019-12-10,235.770996,235.770996,235.770996,235.770996,235.770996,0
2019-12-11,237.496002,237.496002,237.496002,237.496002,237.496002,0
2019-12-12,239.031998,239.031998,239.031998,239.031998,239.031998,0
2019-12-13,245.365997,245.365997,245.365997,245.365997,245.365997,0
2019-12-16,248.720001,248.720001,248.720001,248.720001,248.720001,0
2019-12-17,246.850006,246.850006,246.850006,246.850006,246.850006,0
2019-12-18,248.119995,248.119995,248.119995,248.119995,248.119995,0
2019-12-19,249.098999,249.098999,249.098999,249.098999,249.098999,0
2019-12-20,250.130005,250.130005,250.130005,250.130005,250.130005,0
2019-12-23,250.759995,250.759995,250.759995,250.759995,250.759995,0
2019-12-24,251.507004,251.507004,251.507004,251.507004,251.507004,0
2019-12-27,252.419998,252.419998,252.419998,252.419998,252.419998,0
2019-12-30,250.929993,250.929993,250.929993,250.929993,250.929993,0
2019-12-31,248.460007,248.460007,248.460007,248.460007,248.460007,0
